lost_track_buffer,track_activation_threshold,minimum_consecutive_frames,minimum_iou_threshold,HOTA,IDF1,MOTA
10,0.75,5,0.05,0.5853395509384406,0.5507857334863697,0.9272146275757315
10,0.75,5,0.1,0.5870274644448874,0.5521464529588938,0.9291462470982719
10,0.75,5,0.3,0.5835878558650837,0.5399132665999046,0.9335740692975668
10,0.75,5,0.5,0.5129023211239941,0.43817614384032233,0.9193477201731006
10,0.75,5,0.7,0.270690572523575,0.19229004130335017,0.7517926231622388
10,0.9,2,0.05,0.6198528124741463,0.6045560103320378,0.9367552231106525
10,0.9,2,0.1,0.6189714235733362,0.6022696177523592,0.9369787636488695
10,0.9,2,0.3,0.6176715369341766,0.5890042623829573,0.9367294299716276
10,0.9,2,0.5,0.5304844539632739,0.461415181247898,0.921330925973691
10,0.9,2,0.7,0.27565648990104646,0.18795773811635128,0.80804459347147
10,0.9,3,0.05,0.6190892045402133,0.6047400841884847,0.9351187917347319
10,0.9,3,0.1,0.61821285116247,0.6021008186423273,0.9351302553520764
10,0.9,3,0.3,0.6173534170029201,0.589512536848682,0.9343421316596452
10,0.9,3,0.5,0.5305160524289864,0.4641506111608388,0.9151606339380391
10,0.9,3,0.7,0.27280535786357263,0.19084247180499975,0.774341558478778
10,0.9,5,0.05,0.6172122207473317,0.6044004846310724,0.9312555526896512
10,0.9,5,0.1,0.6165429860556697,0.6018277100156094,0.9312096982202734
10,0.9,5,0.3,0.6150557874532281,0.5892636230388916,0.9293239331671109
10,0.9,5,0.5,0.5281634835011557,0.4657216898478522,0.9026882182672742
10,0.9,5,0.7,0.267043521139329,0.1954531251789287,0.714220617315794
30,0.25,2,0.05,0.5559511859423234,0.501239708182074,0.9148511162697389
30,0.25,2,0.1,0.5577179450980164,0.5035014427597844,0.9165047430716763
30,0.25,2,0.3,0.5534930514022228,0.48987530933229295,0.924772877081363
30,0.25,2,0.5,0.49932649115645483,0.41316173430753994,0.9278651878600293
30,0.25,2,0.7,0.2753546676770297,0.17882601089589267,0.8523314131774281
30,0.25,3,0.05,0.5593319853318014,0.5074152959093642,0.9165047430716763
30,0.25,3,0.1,0.5620185794050557,0.5116937105697643,0.9179033043876995
30,0.25,3,0.3,0.5592291883177342,0.5001103353061663,0.9263806494139225
30,0.25,3,0.5,0.5010752661136076,0.41715458726423527,0.9249333677241853
30,0.25,3,0.7,0.2741940553797802,0.18390696943695845,0.8188089301579113
30,0.25,5,0.05,0.564099709022655,0.5199412163689803,0.9148568480784112
