lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
10,0.3,3,0.0,0.8,1,0.57099297657342,0.5437358376213084,0.8941764823890178
10,0.3,3,0.0,0.8,3,0.57099297657342,0.5437358376213084,0.8941764823890178
10,0.3,3,0.2,0.4,1,0.6124921467545194,0.5891633736292001,0.9437422978820967
10,0.3,3,0.2,0.4,3,0.6118409543500046,0.5879089416452907,0.9445476170005446
10,0.3,3,0.2,0.6,1,0.6179287951692588,0.5945065046808699,0.937878657610409
10,0.3,3,0.2,0.6,3,0.6139996727985026,0.5939391800586113,0.9383429341128593
10,0.3,3,0.2,0.8,1,0.582018845898553,0.5523082838853661,0.8939816008941621
10,0.3,3,0.2,0.8,3,0.5785887734838585,0.5506610585982844,0.8945375863353682
10,0.3,3,0.5,0.4,1,0.5791368988670388,0.5450499188151254,0.937400051586278
10,0.3,3,0.5,0.4,3,0.603342966582615,0.5757843234680338,0.9428710629639183
10,0.3,3,0.5,0.6,1,0.5842213003756848,0.5599024309769864,0.9325280142148855
10,0.3,3,0.5,0.6,3,0.6119611712035736,0.5937144185307557,0.9367294299716276
10,0.3,3,0.5,0.8,1,0.5489381135487116,0.5167845430001993,0.8899206144498897
10,0.3,3,0.5,0.8,3,0.5702593846557228,0.5378229839707045,0.8931476227323532
10,0.3,5,0.0,0.4,1,0.5955319192195211,0.5687618603869343,0.9291491130026079
10,0.3,5,0.0,0.4,3,0.5955319192195211,0.5687618603869343,0.9291491130026079
10,0.3,5,0.0,0.6,1,0.6027234695108831,0.5821973400916708,0.9221448428051472
10,0.3,5,0.0,0.6,3,0.6027234695108831,0.5821973400916708,0.9221448428051472
10,0.3,5,0.0,0.8,1,0.5649900508267192,0.5423526648302203,0.8729745221104519
10,0.3,5,0.0,0.8,3,0.5649900508267192,0.5423526648302203,0.8729745221104519
10,0.3,5,0.2,0.4,1,0.6084547089423624,0.5886156605465616,0.9289026452297022
10,0.3,5,0.2,0.4,3,0.608039309729507,0.5875171326249392,0.9304015131974894
10,0.3,5,0.2,0.6,1,0.6137001901320894,0.5938516706642285,0.9219270340756025
10,0.3,5,0.2,0.6,3,0.6097009265660663,0.5930905983717453,0.9229329664975783
10,0.3,5,0.2,0.8,1,0.5757947516578126,0.5509734513274336,0.872596222738085
10,0.3,5,0.2,0.8,3,0.5724632765090988,0.5492053663885462,0.8735133121256412
10,0.3,5,0.5,0.4,1,0.5749967306379264,0.544750686269432,0.9202418823259679
10,0.3,5,0.5,0.4,3,0.5995518196215796,0.5755849626544266,0.9279568967987849
10,0.3,5,0.5,0.6,1,0.5797026816017135,0.559000314001646,0.9147450778093027
10,0.3,5,0.5,0.6,3,0.6076201181929083,0.5930146927818888,0.9206660361677127
10,0.3,5,0.5,0.8,1,0.5427214488597503,0.5153432404862733,0.866878743587539
10,0.3,5,0.5,0.8,3,0.5641736396269033,0.536492523531378,0.8715902903161092
10,0.5,3,0.0,0.4,1,0.5672342040115366,0.509549825367081,0.9359384403748603
10,0.5,3,0.0,0.4,3,0.5672342040115366,0.509549825367081,0.9359384403748603
10,0.5,3,0.0,0.6,1,0.5693735999971061,0.5096882699201865,0.9300633364858281
10,0.5,3,0.0,0.6,3,0.5693735999971061,0.5096882699201865,0.9300633364858281
10,0.5,3,0.0,0.8,1,0.5330088346194881,0.47526827416962397,0.8868540968102485
10,0.5,3,0.0,0.8,3,0.5330088346194881,0.47526827416962397,0.8868540968102485
10,0.5,3,0.2,0.4,1,0.5802117041018671,0.523244219737938,0.9366176597025191
10,0.5,3,0.2,0.4,3,0.576968275276197,0.5277388963069035,0.937400051586278
10,0.5,3,0.2,0.6,1,0.5786759795027937,0.5231384826939052,0.9302868770240449
10,0.5,3,0.2,0.6,3,0.5699442080341868,0.5146484490224534,0.9311007938555012
10,0.5,3,0.2,0.8,1,0.5416006089169806,0.48753657817332197,0.8867337288281317
10,0.5,3,0.2,0.8,3,0.5401821762029663,0.4841597629557961,0.8874931934772017
10,0.5,3,0.5,0.4,1,0.5592127949684191,0.5017560255924198,0.930541942509959
10,0.5,3,0.5,0.4,3,0.5664461985863302,0.5132542205849573,0.935499957011435
10,0.5,3,0.5,0.6,1,0.5621550471905634,0.5052871497281781,0.9251912991144355
10,0.5,3,0.5,0.6,3,0.5661781230455464,0.5152127422489916,0.9291347834809274
10,0.5,3,0.5,0.8,1,0.5303821100603233,0.4728077322663404,0.8829937236695039
10,0.5,3,0.5,0.8,3,0.5320962325243175,0.47505573250815947,0.8862407932823202
10,0.5,5,0.0,0.4,1,0.5635385746766066,0.5103175591162644,0.9187430143581807
10,0.5,5,0.0,0.4,3,0.5635385746766066,0.5103175591162644,0.9187430143581807
10,0.5,5,0.0,0.6,1,0.565351247919289,0.5102125699360904,0.9118533803341644
10,0.5,5,0.0,0.6,3,0.565351247919289,0.5102125699360904,0.9118533803341644
10,0.5,5,0.0,0.8,1,0.5273796408517173,0.47516606245510534,0.8638036282348895
10,0.5,5,0.0,0.8,3,0.5273796408517173,0.47516606245510534,0.8638036282348895
10,0.5,5,0.2,0.4,1,0.5761580577906599,0.5238314716810002,0.9193505860774367
