lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
30,0.5,3,0.2,0.8,3,0.539402223741532,0.481400867606826,0.887880090562577
30,0.5,3,0.5,0.4,1,0.5382005487599353,0.47602212867250004,0.9307626171438398
30,0.5,3,0.5,0.4,3,0.559793569648206,0.5040299573609243,0.9352620869515376
30,0.5,3,0.5,0.6,1,0.5469284975228961,0.4931891102614844,0.9256211847648526
30,0.5,3,0.5,0.6,3,0.5592660122511196,0.5059762602691605,0.9290774653942051
30,0.5,3,0.5,0.8,1,0.5292682896318777,0.4766013246075994,0.8834723296936349
30,0.5,3,0.5,0.8,3,0.5309852022743625,0.4765357703582027,0.8860745708308256
30,0.5,5,0.0,0.4,1,0.5594568933507348,0.5015909714040119,0.918748746166853
30,0.5,5,0.0,0.4,3,0.5594568933507348,0.5015909714040119,0.918748746166853
30,0.5,5,0.0,0.6,1,0.5673878576213657,0.5148633537594489,0.9118791734731895
30,0.5,5,0.0,0.6,3,0.5673878576213657,0.5148633537594489,0.9118791734731895
30,0.5,5,0.0,0.8,1,0.5289471393393003,0.47806296081872957,0.8637749691915284
30,0.5,5,0.0,0.8,3,0.5289471393393003,0.47806296081872957,0.8637749691915284
30,0.5,5,0.2,0.4,1,0.5642768181015918,0.5145054508474979,0.9186369758977445
30,0.5,5,0.2,0.4,3,0.572291323163849,0.5209449322668215,0.9205428022812598
30,0.5,5,0.2,0.6,1,0.5670357577420342,0.5169876091783643,0.9115983148482504
30,0.5,5,0.2,0.6,3,0.5659566206372165,0.5167239930135378,0.9129682171209125
30,0.5,5,0.2,0.8,1,0.537002281103124,0.48891135362818305,0.8640414982947869
30,0.5,5,0.2,0.8,3,0.5334902578528505,0.48107835827179735,0.864729315335454
30,0.5,5,0.5,0.4,1,0.5339009708980766,0.4766644998430664,0.9107528730690969
30,0.5,5,0.5,0.4,3,0.5558721006762698,0.5045910611128003,0.9171438397386296
30,0.5,5,0.5,0.6,1,0.5424096088518787,0.49328568010527574,0.9052789957871207
30,0.5,5,0.5,0.6,3,0.5549514570981312,0.5061896405591567,0.9100822514544464
30,0.5,5,0.5,0.8,1,0.5229286773006127,0.4760081254999747,0.8586851230905912
30,0.5,5,0.5,0.8,3,0.5249083485560433,0.4760531127811251,0.8623162238844467
60,0.1,3,0.0,0.4,1,0.6000370404718204,0.5848828263570259,0.9456796492133093
60,0.1,3,0.0,0.4,3,0.6000370404718204,0.5848828263570259,0.9456796492133093
60,0.1,3,0.0,0.6,1,0.6121624768093624,0.6100858586674934,0.9397128363855215
60,0.1,3,0.0,0.6,3,0.6121624768093624,0.6100858586674934,0.9397128363855215
60,0.1,3,0.0,0.8,1,0.5902639863864545,0.5964599957225952,0.8969506777863755
60,0.1,3,0.0,0.8,3,0.5902639863864545,0.5964599957225952,0.8969506777863755
60,0.1,3,0.2,0.4,1,0.6162233523971795,0.610364599227028,0.9457197718740148
60,0.1,3,0.2,0.4,3,0.6190389712784427,0.6162591967166937,0.9464907001404294
60,0.1,3,0.2,0.6,1,0.62403332870278,0.6176612367509862,0.9397128363855215
60,0.1,3,0.2,0.6,3,0.6277023855842906,0.6319541371477937,0.9405726076863554
60,0.1,3,0.2,0.8,1,0.6075519021652327,0.6124106680164383,0.896887627890981
60,0.1,3,0.2,0.8,3,0.6055318260159408,0.6069637354395033,0.8973605021064397
60,0.1,3,0.5,0.4,1,0.5742439120520084,0.5602443566401547,0.9395695411687158
60,0.1,3,0.5,0.4,3,0.5961892689292402,0.5889165734382166,0.9441664517238415
60,0.1,3,0.5,0.6,1,0.5887490278027651,0.5859647109200147,0.9354455048290488
60,0.1,3,0.5,0.6,3,0.6149392577168937,0.619684686340083,0.9387613561459318
60,0.1,3,0.5,0.8,1,0.5746413592493841,0.5748520875153267,0.8933224428968561
60,0.1,3,0.5,0.8,3,0.5849193676965855,0.5844748032753783,0.895724070730519
60,0.1,5,0.0,0.4,1,0.5964310519149747,0.5837562180626895,0.9313873842891124
60,0.1,5,0.0,0.4,3,0.5964310519149747,0.5837562180626895,0.9313873842891124
60,0.1,5,0.0,0.6,1,0.6079698550661498,0.6084473633492951,0.9242856733442237
60,0.1,5,0.0,0.6,3,0.6079698550661498,0.6084473633492951,0.9242856733442237
60,0.1,5,0.0,0.8,1,0.5839675063100096,0.5933821490494343,0.8758662195855902
60,0.1,5,0.0,0.8,3,0.5839675063100096,0.5933821490494343,0.8758662195855902
60,0.1,5,0.2,0.4,1,0.6122870084364965,0.6092845008332093,0.9311380506118706
60,0.1,5,0.2,0.4,3,0.6152574958617646,0.6151132470232442,0.9325624050669189
60,0.1,5,0.2,0.6,1,0.6196009551492088,0.6160583205554452,0.9238987762588485
