lost_track_buffer,track_activation_threshold,minimum_consecutive_frames,minimum_iou_threshold,HOTA,IDF1,MOTA
10,0.5,5,0.7,0.22344598988268244,0.15853472347095604,0.6420485484194538
10,0.75,2,0.05,0.5382985253564685,0.4669505391322367,0.9373054767431863
10,0.75,2,0.1,0.538013504500608,0.46597187234593845,0.9376923738285616
10,0.75,2,0.3,0.5382555941098196,0.4646438108985926,0.9395179548906657
10,0.75,2,0.5,0.47730499014275457,0.38549211325218363,0.9285873957527297
10,0.75,2,0.7,0.2328750294844464,0.15005029881570578,0.7638265554695784
10,0.75,3,0.05,0.5373458825252989,0.4675825778558205,0.9322500214942825
10,0.75,3,0.1,0.5370534605281422,0.46661235197078565,0.93259106411028
10,0.75,3,0.3,0.5372643786316914,0.46534028015230455,0.9340039549479838
10,0.75,3,0.5,0.4759469321486696,0.38670574443141853,0.918751612071189
10,0.75,3,0.7,0.22956525498632727,0.1533805966290973,0.716094918751612
10,0.75,5,0.05,0.5352369203733149,0.4687353708285963,0.92145702576448
10,0.75,5,0.1,0.5349246361586074,0.4677770279704007,0.9217149571547302
10,0.75,5,0.3,0.5350621767646175,0.46660285014694336,0.9225088126558335
10,0.75,5,0.5,0.47304342036183505,0.3889029684070433,0.8996474937666581
10,0.75,5,0.7,0.2232431386918529,0.15878366300478547,0.6393660619608518
10,0.9,2,0.05,0.5568479724979776,0.5002460029987547,0.9223454561086751
10,0.9,2,0.1,0.5581668767517688,0.5013805979961606,0.9225546671252114
10,0.9,2,0.3,0.5583660935523195,0.5012281913544128,0.9199524259880205
10,0.9,2,0.5,0.48599732529467343,0.4051547619047619,0.898354970911071
10,0.9,2,0.7,0.22709376710318724,0.15239880997837357,0.7117502077780644
10,0.9,3,0.05,0.5557594157277903,0.5004163136414785,0.9182873355687388
10,0.9,3,0.1,0.5570730853601362,0.5015705104268713,0.9184535580202333
10,0.9,3,0.3,0.5572391409657862,0.5014642752131726,0.9155188719800533
10,0.9,3,0.5,0.48447528596313943,0.40596715017447543,0.8899120167368814
10,0.9,3,0.7,0.22375725813193945,0.15523264357374728,0.6692230533344797
10,0.9,5,0.05,0.5535751566661026,0.5007658858844732,0.9100851173587826
