lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
60,0.5,3,0.0,0.6,1,0.6766890725832377,0.6125343207872957,0.8863796991215966
60,0.5,3,0.0,0.6,3,0.6766890725832377,0.6125343207872957,0.8863796991215966
60,0.5,3,0.2,0.6,1,0.6842412049295628,0.6198383228611773,0.8889463587619808
60,0.5,3,0.2,0.6,3,0.6844479146714842,0.620259794580595,0.8895804955123311
60,0.5,3,0.5,0.6,1,0.686294144757503,0.6244446269760079,0.8903067415113356
60,0.5,3,0.5,0.6,3,0.6899448848002163,0.6273776353261736,0.8917468341874104
60,0.5,5,0.0,0.6,1,0.6720872851834854,0.6150390484790551,0.8684945628973318
60,0.5,5,0.0,0.6,3,0.6720872851834854,0.6150390484790551,0.8684945628973318
60,0.5,5,0.2,0.6,1,0.6794615953971949,0.6220303313011217,0.8713694342543667
60,0.5,5,0.2,0.6,3,0.6796926046653079,0.6223770289307085,0.8721984174922549
60,0.5,5,0.5,0.6,1,0.6811711928232637,0.626299195969287,0.8725686258185766
60,0.5,5,0.5,0.6,3,0.6848910288360163,0.6291520544680594,0.874462179411103
