lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
10,0.5,3,0.0,0.4,3,0.694707048470448,0.6219227996405982,0.9144709018529281
10,0.5,3,0.0,0.6,1,0.694707048470448,0.6219227996405982,0.9144709018529281
10,0.5,3,0.0,0.6,3,0.694707048470448,0.6219227996405982,0.9144709018529281
10,0.5,3,0.0,0.8,1,0.694707048470448,0.6219227996405982,0.9144709018529281
10,0.5,3,0.0,0.8,3,0.694707048470448,0.6219227996405982,0.9144709018529281
10,0.5,3,0.2,0.4,1,0.7027777259288879,0.6315494217939478,0.9153044602879665
10,0.5,3,0.2,0.4,3,0.7004917259626844,0.6290090082413408,0.9152990032769351
10,0.5,3,0.2,0.6,1,0.7027777259288879,0.6315494217939478,0.9153044602879665
10,0.5,3,0.2,0.6,3,0.7004917259626844,0.6290090082413408,0.9152990032769351
10,0.5,3,0.2,0.8,1,0.7027777259288879,0.6315494217939478,0.9153044602879665
10,0.5,3,0.2,0.8,3,0.7004917259626844,0.6290090082413408,0.9152990032769351
10,0.5,3,0.5,0.4,1,0.706241513463978,0.6384914136111531,0.9161748535474664
10,0.5,3,0.5,0.4,3,0.7086759869191306,0.6396032477806194,0.9164449755935181
10,0.5,3,0.5,0.6,1,0.706241513463978,0.6384914136111531,0.9161748535474664
10,0.5,3,0.5,0.6,3,0.7086759869191306,0.6396032477806194,0.9164449755935181
10,0.5,3,0.5,0.8,1,0.706241513463978,0.6384914136111531,0.9161748535474664
10,0.5,3,0.5,0.8,3,0.7086759869191306,0.6396032477806194,0.9164449755935181
10,0.5,5,0.0,0.4,1,0.6905805725003724,0.6236234566354384,0.8999907230812467
10,0.5,5,0.0,0.4,3,0.6905805725003724,0.6236234566354384,0.8999907230812467
10,0.5,5,0.0,0.6,1,0.6905805725003724,0.6236234566354384,0.8999907230812467
10,0.5,5,0.0,0.6,3,0.6905805725003724,0.6236234566354384,0.8999907230812467
10,0.5,5,0.0,0.8,1,0.6905805725003724,0.6236234566354384,0.8999907230812467
10,0.5,5,0.0,0.8,3,0.6905805725003724,0.6236234566354384,0.8999907230812467
10,0.5,5,0.2,0.4,1,0.6983704377284013,0.6330400127119918,0.9008338312855899
10,0.5,5,0.2,0.4,3,0.6961269925397898,0.6305061550695312,0.9008297385273164
10,0.5,5,0.2,0.6,1,0.6983704377284013,0.6330400127119918,0.9008338312855899
10,0.5,5,0.2,0.6,3,0.6961269925397898,0.6305061550695312,0.9008297385273164
10,0.5,5,0.2,0.8,1,0.6983704377284013,0.6330400127119918,0.9008338312855899
10,0.5,5,0.2,0.8,3,0.6961269925397898,0.6305061550695312,0.9008297385273164
10,0.5,5,0.5,0.4,1,0.7015561326306203,0.6397204196281564,0.901595084324463
10,0.5,5,0.5,0.4,3,0.7039953563071573,0.6407956340575562,0.9019074982060076
10,0.5,5,0.5,0.6,1,0.7015561326306203,0.6397204196281564,0.901595084324463
10,0.5,5,0.5,0.6,3,0.7039953563071573,0.6407956340575562,0.9019074982060076
10,0.5,5,0.5,0.8,1,0.7015561326306203,0.6397204196281564,0.901595084324463
10,0.5,5,0.5,0.8,3,0.7039953563071573,0.6407956340575562,0.9019074982060076
30,0.1,3,0.0,0.4,1,0.8475958376647021,0.7991339431024607,0.9757735995263315
30,0.1,3,0.0,0.4,3,0.8475958376647021,0.7991339431024607,0.9757735995263315
