lost_track_buffer,track_activation_threshold,minimum_consecutive_frames,minimum_iou_threshold,HOTA,IDF1,MOTA
60,0.25,3,0.7,0.556401711516901,0.49405421524707355,0.8089500437925136
60,0.25,5,0.05,0.8542828908779988,0.8082564094065395,0.9731965260667774
60,0.25,5,0.1,0.8526892161515803,0.807245190934312,0.9698104507218261
60,0.25,5,0.3,0.8351635853850703,0.7900450702142457,0.9526740718306362
60,0.25,5,0.5,0.7757151362492986,0.7260787645928772,0.916112097920606
60,0.25,5,0.7,0.5508388202428125,0.49706215728652653,0.7848314192867141
60,0.5,2,0.05,0.8604143572911576,0.8078057554696566,0.9855648415693272
60,0.5,2,0.1,0.8587559044077183,0.8063551106825567,0.9824366099956071
60,0.5,2,0.3,0.8411813119800303,0.7872712221667588,0.9668704860286875
60,0.5,2,0.5,0.7807200704784347,0.7184693621199175,0.933247112559038
60,0.5,2,0.7,0.558020623335207,0.484989891849031,0.8184125009208706
60,0.5,3,0.05,0.8584675553011302,0.8085281044493412,0.9814679905375429
60,0.5,3,0.1,0.8568987094071685,0.8074257698452046,0.9782892816117827
60,0.5,3,0.3,0.8392928909327877,0.7895280677125368,0.9622115628606743
60,0.5,3,0.5,0.780025756894779,0.7248425964216002,0.9279824611665453
60,0.5,3,0.7,0.556401711516901,0.49405421524707355,0.8089500437925136
60,0.5,5,0.05,0.8542828908779988,0.8082564094065395,0.9731965260667774
60,0.5,5,0.1,0.8526892161515803,0.807245190934312,0.9698104507218261
60,0.5,5,0.3,0.8351635853850703,0.7900450702142457,0.9526740718306362
60,0.5,5,0.5,0.7757151362492986,0.7260787645928772,0.916112097920606
60,0.5,5,0.7,0.5508388202428125,0.49706215728652653,0.7848314192867141
60,0.75,2,0.05,0.8604143572911576,0.8078057554696566,0.9855648415693272
60,0.75,2,0.1,0.8587559044077183,0.8063551106825567,0.9824366099956071
60,0.75,2,0.3,0.8411813119800303,0.7872712221667588,0.9668704860286875
60,0.75,2,0.5,0.7807200704784347,0.7184693621199175,0.933247112559038
60,0.75,2,0.7,0.558020623335207,0.484989891849031,0.8184125009208706
60,0.75,3,0.05,0.8584675553011302,0.8085281044493412,0.9814679905375429
60,0.75,3,0.1,0.8568987094071685,0.8074257698452046,0.9782892816117827
60,0.75,3,0.3,0.8392928909327877,0.7895280677125368,0.9622115628606743
60,0.75,3,0.5,0.780025756894779,0.7248425964216002,0.9279824611665453
60,0.75,3,0.7,0.556401711516901,0.49405421524707355,0.8089500437925136
60,0.75,5,0.05,0.8542828908779988,0.8082564094065395,0.9731965260667774
60,0.75,5,0.1,0.8526892161515803,0.807245190934312,0.9698104507218261
60,0.75,5,0.3,0.8351635853850703,0.7900450702142457,0.9526740718306362
60,0.75,5,0.5,0.7757151362492986,0.7260787645928772,0.916112097920606
60,0.75,5,0.7,0.5508388202428125,0.49706215728652653,0.7848314192867141
60,0.9,2,0.05,0.8604143572911576,0.8078057554696566,0.9855648415693272
60,0.9,2,0.1,0.8587559044077183,0.8063551106825567,0.9824366099956071
60,0.9,2,0.3,0.8411813119800303,0.7872712221667588,0.9668704860286875
60,0.9,2,0.5,0.7807200704784347,0.7184693621199175,0.933247112559038
60,0.9,2,0.7,0.558020623335207,0.484989891849031,0.8184125009208706
60,0.9,3,0.05,0.8584675553011302,0.8085281044493412,0.9814679905375429
60,0.9,3,0.1,0.8568987094071685,0.8074257698452046,0.9782892816117827
60,0.9,3,0.3,0.8392928909327877,0.7895280677125368,0.9622115628606743
60,0.9,3,0.5,0.780025756894779,0.7248425964216002,0.9279824611665453
60,0.9,3,0.7,0.556401711516901,0.49405421524707355,0.8089500437925136
60,0.9,5,0.05,0.8542828908779988,0.8082564094065395,0.9731965260667774
60,0.9,5,0.1,0.8526892161515803,0.807245190934312,0.9698104507218261
60,0.9,5,0.3,0.8351635853850703,0.7900450702142457,0.9526740718306362
60,0.9,5,0.5,0.7757151362492986,0.7260787645928772,0.916112097920606
60,0.9,5,0.7,0.5508388202428125,0.49706215728652653,0.7848314192867141
